,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,Income
22014,46,2,1,9,2,1,0,0,0,0,0,48,1
22015,36,5,5,10,1,5,1,0,0,15024,0,60,1
22016,70,1,3,14,1,3,1,0,0,9386,0,30,1
22017,19,2,1,9,0,2,0,0,1,0,0,37,0
22018,29,2,5,10,1,1,3,1,1,0,0,40,0
22019,34,2,6,12,0,5,4,0,0,0,0,50,0
22020,26,2,5,10,0,1,0,0,0,0,0,40,0
22021,30,2,0,13,0,1,0,0,1,0,0,40,0
22022,34,2,5,10,0,0,0,0,1,0,0,40,0
22023,28,2,1,9,0,5,3,0,0,0,0,48,0
22024,76,2,0,13,1,0,1,0,0,20051,0,50,1
22025,19,2,14,8,0,2,3,0,0,0,0,40,0
22026,45,2,12,6,1,6,1,0,0,2829,0,40,0
22027,24,1,5,10,0,3,0,2,0,0,0,30,1
22028,37,2,0,13,1,6,1,0,0,0,0,40,1
22029,24,2,0,13,1,3,1,0,0,0,0,30,0
22030,24,2,0,13,0,0,0,0,1,0,0,42,0
22031,40,2,1,9,1,9,1,0,0,0,0,45,1
22032,20,2,5,10,0,2,3,0,0,0,0,20,0
22033,23,4,2,7,1,2,1,0,0,0,0,40,0
22034,25,2,5,10,0,4,0,4,1,0,0,40,0
22035,64,2,6,12,0,3,5,0,1,0,0,30,0
22036,53,4,3,14,1,3,1,0,0,0,1977,55,1
22037,28,2,5,10,1,0,3,0,1,0,0,40,0
22038,52,4,3,14,1,3,1,1,0,0,0,40,1
22039,28,2,10,15,0,3,0,1,0,0,0,50,0
22040,31,2,6,12,1,1,1,0,0,0,0,55,1
22041,77,2,0,13,0,3,0,0,1,0,0,10,0
22042,22,2,1,9,0,10,3,0,0,0,0,40,0
22043,38,2,0,13,0,1,0,0,0,0,0,55,0
22044,25,4,5,10,0,0,4,1,1,0,0,40,0
22045,50,2,1,9,1,6,1,0,0,0,0,40,1
22046,53,4,1,9,1,1,1,0,0,0,0,60,0
22047,24,2,1,9,0,8,0,0,0,0,0,40,0
22048,33,2,1,9,1,0,1,0,0,0,0,50,1
22049,57,3,3,14,1,1,1,1,0,15024,0,40,1
22050,39,2,10,15,1,1,2,0,1,15024,0,48,1
22051,30,2,5,10,2,7,0,0,0,0,0,30,0
22052,31,3,1,9,1,0,1,0,0,0,0,40,1
22053,39,0,5,10,0,7,3,1,0,0,0,40,0
22054,30,2,0,13,0,5,3,0,1,0,0,65,0
22055,48,2,5,10,4,0,4,0,1,0,0,44,0
22056,39,2,1,9,1,9,1,0,0,0,0,45,1
22057,34,2,1,9,0,7,3,0,0,0,1980,40,0
22058,45,2,3,14,1,1,1,0,0,0,0,50,1
22059,32,2,2,7,2,9,4,0,1,0,0,40,0
22060,40,3,5,10,0,0,0,0,1,0,0,50,0
22061,17,2,12,6,0,4,3,0,1,0,0,15,0
22062,25,2,1,9,1,10,1,0,0,0,0,84,0
22063,42,2,5,10,1,7,1,0,0,0,0,57,0
22064,66,2,0,13,1,13,5,0,0,0,0,99,0
22065,63,1,1,9,6,5,0,0,0,0,0,70,0
22066,43,2,8,4,1,4,1,0,0,0,0,25,0
22067,26,2,1,9,0,2,0,0,0,0,0,20,0
22068,23,2,1,9,1,9,2,0,1,0,0,40,1
22069,39,2,10,15,1,1,1,0,0,0,0,55,1
22070,47,5,1,9,1,1,1,0,0,0,0,40,1
22071,36,2,1,9,0,9,0,1,1,0,0,48,0
22072,35,2,1,9,1,6,1,0,0,0,0,40,0
22073,25,2,1,9,0,8,0,0,0,0,0,40,0
22074,21,0,5,10,0,0,3,0,1,0,0,15,0
22075,46,2,1,9,1,13,2,0,1,0,0,40,0
22076,43,2,12,6,1,2,1,1,0,0,0,40,0
22077,31,0,9,16,1,3,1,0,0,0,1977,70,1
22078,41,2,1,9,2,6,4,0,1,0,0,60,0
22079,50,2,1,9,6,0,4,0,1,0,0,35,0
22080,36,2,2,7,4,1,0,0,1,0,0,32,0
22081,45,1,8,4,1,1,1,0,0,0,0,65,1
22082,50,2,2,7,1,1,1,0,0,0,0,50,1
22083,52,2,8,4,1,1,2,0,1,0,0,50,0
22084,40,2,9,16,1,3,1,0,0,0,0,40,1
22085,55,2,0,13,1,1,1,0,0,15024,0,55,1
22086,51,5,10,15,1,3,1,0,0,0,0,40,1
22087,30,2,5,10,1,3,1,0,0,7688,0,40,1
22088,56,0,3,14,2,3,0,0,1,0,0,39,0
22089,35,2,1,9,1,1,1,0,0,0,0,48,0
22090,55,1,12,6,1,5,1,0,0,0,0,35,0
22091,30,2,1,9,0,10,4,0,1,0,0,40,0
22092,34,2,1,9,0,6,0,0,0,0,0,40,0
22093,36,2,7,11,1,3,2,0,1,0,0,40,1
22094,43,5,1,9,1,6,1,0,0,0,0,60,0
22095,24,4,5,10,0,11,0,0,0,0,0,50,0
22096,30,2,12,6,1,4,1,1,0,0,0,40,0
22097,33,4,7,11,0,11,0,0,0,0,0,70,0
22098,32,2,6,12,0,3,0,0,0,0,0,40,0
22099,29,3,0,13,0,3,0,0,1,0,0,40,0
22100,50,2,1,9,1,9,1,0,0,3137,0,47,0
22101,18,2,2,7,0,3,3,0,0,0,0,15,0
22102,20,2,2,7,0,5,3,0,1,0,0,25,0
22103,45,0,3,14,1,3,1,0,0,0,0,45,1
22104,22,2,5,10,0,5,0,0,0,0,0,35,0
22105,45,2,10,15,1,1,1,0,0,0,0,40,1
22106,41,2,1,9,1,9,1,0,0,0,0,40,0
22107,42,4,8,4,3,4,0,0,1,0,0,35,0
22108,24,2,0,13,0,5,0,0,0,0,0,40,0
22109,22,2,1,9,0,2,4,0,0,0,0,35,0
22110,28,2,1,9,1,1,1,0,0,0,0,45,1
22111,23,2,5,10,0,2,3,0,0,0,0,35,0
22112,21,2,8,4,0,8,3,0,1,0,0,38,0
22113,23,2,0,13,0,0,0,2,1,0,0,20,0
22114,45,2,5,10,2,0,4,0,1,0,0,48,0
22115,41,2,1,9,2,5,4,0,1,0,0,40,0
22116,49,3,1,9,1,0,1,0,0,0,0,40,1
22117,38,2,5,10,0,4,3,1,1,0,0,40,0
22118,37,2,1,9,0,2,0,0,0,0,0,40,0
22119,70,2,0,13,6,9,5,2,0,0,0,32,0
22120,24,2,1,9,0,0,0,0,1,2597,0,40,0
22121,28,4,0,13,0,3,0,0,1,0,0,40,0
22122,24,2,7,11,0,0,3,2,1,0,0,20,0
22123,83,5,12,6,1,8,1,0,0,20051,0,50,1
22124,69,2,9,16,1,3,1,0,0,0,0,40,1
22125,37,2,1,9,0,0,4,1,1,0,0,40,0
22126,28,2,0,13,0,1,0,0,1,0,0,40,0
22127,54,2,5,10,2,0,0,0,1,0,0,40,0
22128,71,2,1,9,1,1,1,0,0,0,2377,45,1
22129,56,0,1,9,6,0,4,2,1,0,0,40,0
22130,27,4,0,13,0,3,0,4,1,0,0,45,0
22131,42,1,3,14,1,5,1,0,0,99999,0,80,1
22132,21,2,1,9,0,5,3,0,0,0,0,44,0
22133,29,2,7,11,1,3,1,0,0,0,0,40,0
22134,27,2,8,4,0,4,0,0,0,0,0,24,0
22135,32,2,0,13,0,3,0,0,0,0,0,50,1
22136,31,2,5,10,0,0,0,0,0,0,0,40,0
22137,38,2,5,10,4,4,0,0,1,4650,0,72,0
22138,55,0,9,16,1,3,1,2,0,0,0,40,1
22139,48,2,1,9,1,7,1,0,0,0,0,45,0
22140,58,1,1,9,6,8,0,0,0,0,0,80,0
22141,23,2,5,10,0,0,0,0,1,0,0,40,0
22142,28,0,5,10,0,0,0,0,1,0,0,50,0
22143,49,4,5,10,1,1,1,0,0,0,0,46,0
22144,51,2,1,9,3,4,4,0,1,0,0,40,0
22145,23,2,1,9,4,6,3,0,0,0,0,53,0
22146,40,1,1,9,2,1,0,1,0,0,0,50,0
22147,59,2,1,9,2,4,0,2,0,0,0,40,0
22148,47,2,0,13,2,6,0,0,1,0,0,50,0
22149,37,2,1,9,1,7,1,0,0,0,0,50,0
22150,39,2,6,12,2,1,4,0,0,1506,0,40,0
22151,43,2,5,10,1,6,1,0,0,0,0,60,0
22152,40,2,7,11,1,8,1,0,0,0,0,60,0
22153,48,2,12,6,1,7,1,0,0,0,0,40,1
22154,29,2,4,5,0,5,0,0,1,0,0,48,0
22155,48,2,5,10,1,5,1,0,0,0,0,50,1
22156,37,2,0,13,0,8,0,0,0,0,0,30,0
22157,19,2,1,9,0,5,0,0,0,4101,0,48,0
22158,28,2,12,6,0,4,3,1,1,0,0,30,0
22159,56,2,11,3,1,6,1,1,0,0,0,40,0
22160,45,2,1,9,2,7,3,0,0,0,0,60,0
22161,60,0,5,10,1,11,1,0,0,0,0,40,0
22162,53,0,3,14,1,1,1,0,0,0,0,42,1
22163,37,0,1,9,1,0,1,0,0,0,0,40,0
22164,31,2,1,9,1,4,1,0,0,0,0,40,0
22165,29,2,7,11,5,8,1,0,0,0,0,44,1
22166,39,2,1,9,1,7,1,1,0,0,0,40,0
22167,31,4,0,13,1,3,1,0,0,0,0,40,1
22168,42,2,0,13,1,1,1,0,0,15024,0,45,1
22169,17,2,2,7,0,2,3,0,1,0,0,16,0
22170,19,2,1,9,0,4,3,0,1,0,0,20,0
22171,24,2,0,13,0,4,0,2,0,0,0,32,0
22172,62,2,1,9,1,8,1,0,0,6418,0,40,1
22173,34,2,15,2,0,4,5,0,1,0,0,40,0
22174,47,5,3,14,1,1,1,0,0,15024,0,55,1
22175,58,2,0,13,0,3,0,0,1,0,0,62,0
22176,23,2,7,11,0,3,0,0,1,0,0,36,0
22177,33,2,1,9,0,4,4,1,1,0,0,40,0
22178,76,2,1,9,6,0,0,0,0,0,0,6,0
22179,40,2,1,9,2,1,4,0,1,0,0,50,0
22180,28,2,8,4,2,4,4,0,1,0,0,50,0
22181,41,2,5,10,1,10,2,0,1,0,0,40,0
22182,46,4,1,9,1,11,1,0,0,7688,0,96,1
22183,22,3,5,10,0,0,0,0,1,0,0,40,0
22184,29,2,7,11,1,2,1,0,0,0,0,40,0
22185,26,2,1,9,0,4,4,0,0,0,0,40,0
22186,31,2,0,13,0,0,0,0,0,8614,0,40,1
22187,22,2,1,9,0,4,0,0,1,0,0,25,0
22188,41,2,5,10,0,7,0,1,0,0,0,43,0
22189,29,2,1,9,0,7,5,4,0,0,0,40,0
22190,60,2,7,11,1,10,1,0,0,7298,0,40,1
22191,72,3,1,9,1,0,1,0,0,0,0,40,1
22192,41,5,5,10,1,8,1,0,0,0,0,65,0
22193,19,2,5,10,0,4,3,0,1,0,0,25,0
22194,25,2,0,13,0,4,3,0,0,0,0,40,0
22195,24,2,0,13,0,1,0,0,0,0,0,45,0
22196,59,2,4,5,1,4,1,0,0,0,0,30,0
22197,17,2,2,7,0,6,3,0,0,0,0,30,0
22198,25,2,5,10,1,5,1,0,0,2885,0,43,0
22199,29,2,1,9,4,4,0,0,1,0,0,40,0
22200,43,2,1,9,1,6,1,0,0,0,0,55,0
22201,29,4,5,10,0,4,3,0,1,0,0,10,0
22202,29,0,5,10,2,0,4,1,0,0,0,40,0
22203,32,4,5,10,1,11,1,0,0,0,0,40,1
22204,50,1,1,9,1,1,1,0,0,0,0,45,1
22205,43,2,5,10,1,1,1,0,0,0,0,50,0
22206,41,2,1,9,0,9,4,0,1,0,0,40,0
22207,32,2,0,13,1,1,2,0,1,0,0,40,1
22208,54,0,3,14,0,3,0,0,1,0,0,45,1
22209,65,2,1,9,1,1,1,0,0,0,0,40,1
22210,70,5,5,10,1,1,1,0,0,0,0,40,1
22211,53,2,3,14,1,1,1,0,0,0,0,55,1
22212,37,2,0,13,1,1,1,0,0,0,1977,60,1
22213,21,2,5,10,0,7,3,0,0,0,0,30,0
22214,20,2,1,9,0,9,3,0,0,0,0,40,0
22215,47,0,1,9,2,0,4,0,0,0,0,38,0
22216,26,2,1,9,1,1,1,0,0,3942,0,45,0
22217,31,2,10,15,0,3,0,0,0,0,0,50,0
22218,45,1,5,10,1,7,1,0,0,0,0,40,0
22219,35,2,1,9,4,0,4,0,1,0,0,40,0
22220,55,2,0,13,1,1,1,0,0,0,0,45,1
22221,49,2,3,14,1,3,1,0,0,0,0,50,1
22222,33,5,1,9,0,4,4,2,0,0,0,40,0
22223,30,3,10,15,0,1,0,0,0,0,0,55,0
22224,19,2,5,10,0,4,3,0,0,0,0,15,0
22225,48,5,0,13,1,1,1,0,0,0,0,60,1
22226,41,2,5,10,2,6,0,0,0,0,0,40,1
22227,29,2,0,13,1,10,1,0,0,0,0,35,1
22228,47,4,3,14,1,3,1,0,0,0,0,48,1
22229,53,4,3,14,1,1,1,1,0,0,0,40,1
22230,19,2,5,10,0,0,3,0,1,0,0,10,0
22231,71,2,1,9,2,4,0,0,1,0,0,16,0
22232,29,2,5,10,0,5,4,0,1,0,0,25,0
22233,43,4,5,10,1,4,1,0,0,0,0,40,0
22234,23,2,0,13,0,1,0,0,1,0,0,30,0
22235,52,2,5,10,2,0,0,0,1,0,0,40,0
22236,56,2,0,13,1,5,1,0,0,0,0,40,1
22237,28,2,12,6,0,6,0,0,0,0,0,40,0
22238,44,1,0,13,1,3,1,0,0,0,0,80,0
22239,37,3,0,13,0,3,0,0,1,0,0,40,0
22240,30,2,7,11,1,1,1,0,0,0,0,50,1
22241,31,4,1,9,1,6,1,0,0,0,0,40,0
22242,20,2,5,10,0,5,3,0,1,0,0,25,0
22243,64,2,1,9,1,5,1,0,0,0,0,65,1
22244,45,2,1,9,1,4,1,0,0,0,0,40,0
22245,40,2,5,10,0,1,0,0,0,0,0,50,1
22246,19,2,1,9,0,2,3,0,0,0,0,52,0
22247,54,2,0,13,2,1,4,0,0,0,0,45,1
22248,61,5,9,16,1,1,1,2,0,0,0,40,1
22249,18,2,2,7,0,4,3,0,1,0,0,20,0
22250,33,2,7,11,0,6,0,0,0,0,0,40,0
22251,51,2,1,9,4,4,0,1,1,0,0,37,0
22252,54,2,1,9,1,6,1,0,0,0,0,40,0
22253,24,2,5,10,1,11,5,0,0,0,0,24,0
22254,54,2,5,10,2,1,4,0,1,0,0,40,0
22255,42,2,0,13,1,1,1,0,0,0,0,45,1
22256,51,3,3,14,6,5,4,0,0,0,0,50,1
22257,41,2,5,10,1,0,2,1,1,0,0,40,1
22258,47,4,6,12,4,1,0,0,0,0,1408,40,0
22259,31,0,5,10,2,0,4,0,1,0,0,40,0
22260,21,2,7,11,0,6,3,1,0,0,0,40,0
22261,52,2,5,10,2,1,4,0,1,0,0,40,0
22262,20,2,5,10,0,3,3,0,1,0,0,15,0
22263,18,2,1,9,0,5,3,0,1,0,0,25,0
22264,58,2,1,9,1,13,5,2,1,0,0,60,0
22265,23,2,1,9,0,0,4,0,1,0,0,40,0
22266,21,2,5,10,0,5,0,0,1,0,0,20,0
22267,43,0,7,11,1,11,1,0,0,0,0,40,0
22268,53,2,1,9,2,9,3,0,0,0,0,40,0
22269,18,2,1,9,1,1,2,0,1,0,0,40,0
22270,44,2,0,13,1,1,1,0,0,0,0,40,1
22271,31,2,0,13,0,3,0,0,0,0,0,50,0
22272,48,2,15,2,1,4,1,0,0,0,0,40,0
22273,55,5,3,14,2,3,0,0,1,0,0,35,0
22274,24,2,5,10,0,0,3,1,1,0,0,20,0
22275,41,0,3,14,1,3,1,0,0,0,0,40,1
22276,35,2,1,9,1,6,1,0,0,0,0,40,1
22277,47,4,7,11,2,0,0,0,1,0,0,40,0
22278,54,2,5,10,1,5,1,0,0,0,0,32,0
22279,40,2,0,13,4,5,0,0,0,0,0,40,0
22280,56,1,5,10,2,5,4,0,1,0,0,48,0
22281,23,2,7,11,0,10,0,0,0,0,0,40,0
22282,34,1,1,9,1,6,1,0,0,0,0,60,0
22283,27,4,1,9,0,6,4,1,0,0,0,40,0
22284,32,2,0,13,0,3,0,0,0,0,0,40,1
22285,72,1,5,10,1,8,1,0,0,0,0,74,0
22286,43,4,14,8,1,7,1,0,0,0,1579,40,0
22287,32,2,6,12,2,3,4,1,1,0,0,35,0
22288,53,2,5,10,4,0,3,0,0,0,0,40,0
22289,18,2,14,8,0,4,3,0,0,0,0,10,0
22290,38,2,12,6,6,7,4,1,0,114,0,40,0
22291,41,3,7,11,2,0,3,1,1,0,0,40,0
22292,29,2,1,9,0,6,3,0,0,0,0,45,0
22293,46,5,0,13,6,1,0,0,1,0,0,50,0
22294,47,2,5,10,1,0,2,0,1,0,0,40,0
22295,56,4,5,10,1,0,2,0,1,0,0,15,0
22296,28,2,1,9,1,6,1,1,0,2829,0,40,0
22297,55,0,10,15,1,3,1,0,0,15024,0,40,1
22298,50,0,0,13,3,3,0,0,0,6849,0,40,0
22299,47,2,2,7,2,0,4,0,1,0,0,40,0
22300,42,5,1,9,1,1,1,0,0,0,0,40,0
22301,22,2,5,10,0,9,3,0,0,0,0,25,0
22302,42,2,11,3,1,4,1,0,0,0,0,44,0
22303,42,3,5,10,2,1,4,2,1,0,0,40,0
22304,46,2,1,9,2,1,0,0,1,0,0,40,0
22305,45,2,5,10,1,5,1,1,0,15024,0,99,1
22306,55,2,1,9,1,1,1,2,0,0,0,55,0
22307,57,2,0,13,1,11,1,0,0,0,0,40,1
22308,25,2,14,8,0,6,3,0,0,0,0,40,0
22309,43,2,1,9,1,7,1,0,0,0,0,30,0
22310,34,5,0,13,2,8,0,0,0,0,0,60,0
22311,27,4,0,13,2,3,5,0,1,0,0,40,0
22312,25,2,1,9,0,9,3,0,1,2176,0,40,0
22313,37,2,5,10,0,1,0,0,1,0,0,40,0
22314,48,2,5,10,2,5,4,0,0,0,0,45,0
22315,38,2,1,9,1,4,1,0,0,0,0,45,0
22316,17,2,12,6,0,6,0,0,0,594,0,30,0
22317,70,2,7,11,1,9,1,0,0,9386,0,50,1
22318,37,2,1,9,2,0,4,0,1,0,0,37,0
22319,45,2,1,9,1,6,1,0,0,0,0,46,0
22320,56,2,1,9,1,5,1,0,0,0,0,55,1
22321,64,2,1,9,1,9,1,0,0,0,0,40,0
22322,35,4,5,10,2,0,3,0,1,0,0,38,0
22323,23,2,1,9,0,5,3,0,0,0,0,40,0
22324,42,4,1,9,1,11,1,0,0,0,0,90,0
22325,23,2,5,10,0,2,3,0,0,0,0,30,0
22326,56,4,1,9,1,7,1,0,0,0,0,40,1
22327,41,2,0,13,1,3,1,0,0,0,1887,40,1
22328,47,1,11,3,1,5,1,0,0,0,2179,50,0
22329,21,2,5,10,0,2,3,0,0,0,0,40,0
22330,29,2,1,9,0,6,3,1,0,0,0,40,0
22331,32,0,5,10,3,8,3,0,0,0,0,50,0
22332,72,2,4,5,6,4,4,1,1,0,0,20,0
22333,69,1,10,15,1,3,1,0,0,99999,0,40,1
22334,19,2,5,10,0,0,5,0,0,0,0,25,0
22335,25,4,0,13,0,6,3,0,0,0,0,25,0
22336,56,2,5,10,1,5,1,0,0,0,1848,50,1
22337,42,2,3,14,0,3,0,0,1,8614,0,50,1
22338,58,2,0,13,2,1,4,0,1,0,0,35,0
22339,24,2,0,13,0,10,3,0,0,0,0,40,0
22340,41,2,7,11,1,10,2,0,1,0,0,38,1
22341,40,2,12,6,1,1,1,0,0,0,0,40,1
22342,37,2,1,9,1,4,1,0,0,0,0,45,0
22343,25,2,6,12,2,0,4,0,1,0,0,40,0
22344,43,5,0,13,1,5,3,2,1,0,0,40,1
22345,36,2,1,9,0,6,3,0,0,0,0,40,0
22346,41,2,1,9,1,9,1,0,0,0,0,40,0
22347,31,2,0,13,0,3,0,0,1,0,0,40,0
22348,22,2,1,9,0,1,3,0,1,0,0,40,0
22349,36,2,7,11,1,6,1,0,0,0,0,40,0
22350,42,2,12,6,1,9,1,0,0,0,0,40,0
22351,29,2,1,9,1,6,1,0,0,0,0,60,0
22352,25,2,1,9,0,0,4,0,1,0,0,46,0
22353,23,2,0,13,0,1,0,0,0,0,0,40,0
22354,34,2,1,9,4,5,4,1,1,0,0,20,0
22355,27,2,1,9,1,0,1,0,0,2580,0,45,0
22356,32,2,0,13,1,5,1,1,0,15024,0,50,1
22357,33,2,5,10,3,3,0,0,0,0,0,40,0
22358,38,2,0,13,2,1,0,0,1,0,0,55,0
22359,21,2,5,10,0,9,3,0,0,0,0,30,0
22360,39,2,7,11,1,6,1,0,0,0,0,40,0
22361,50,2,0,13,1,1,1,0,0,0,0,40,1
22362,32,2,5,10,0,0,0,0,0,0,0,30,0
22363,40,3,1,9,1,1,1,0,0,0,0,40,1
22364,58,3,5,10,1,1,1,0,0,15024,0,40,1
22365,20,2,1,9,0,0,3,0,1,0,0,20,0
22366,56,2,0,13,1,0,1,0,0,0,0,50,0
22367,30,4,0,13,1,11,1,0,0,0,0,40,0
22368,39,2,5,10,2,1,4,0,1,0,0,39,0
22369,25,2,6,12,0,3,0,0,0,0,0,50,1
22370,33,2,1,9,1,9,1,0,0,0,0,40,1
22371,41,0,0,13,0,3,0,0,0,0,0,40,0
22372,50,2,5,10,2,6,0,0,0,0,0,40,0
22373,44,2,5,10,1,7,1,0,0,0,0,40,0
22374,27,2,0,13,0,1,0,0,0,0,0,40,0
22375,27,2,0,13,0,3,0,2,0,13550,0,40,1
22376,58,2,11,3,1,9,1,0,0,0,0,40,0
22377,25,2,5,10,0,10,3,0,0,0,0,15,0
22378,31,2,1,9,1,9,2,3,1,0,0,40,0
22379,39,2,1,9,1,1,1,0,0,0,0,50,1
22380,55,2,7,11,1,6,1,0,0,0,0,40,1
22381,22,2,7,11,0,4,3,0,1,0,0,12,0
22382,44,2,6,12,4,1,0,0,0,0,0,40,0
22383,44,2,14,8,2,7,0,0,1,0,0,40,0
22384,61,2,8,4,1,8,1,0,0,0,0,54,0
22385,32,2,7,11,1,9,1,0,0,0,0,40,0
22386,35,2,0,13,1,1,1,0,0,0,0,45,1
22387,28,2,5,10,1,6,1,0,0,0,0,40,0
22388,57,2,0,13,1,1,1,2,0,0,0,40,1
22389,32,2,9,16,1,3,1,0,0,0,0,65,1
22390,46,0,8,4,0,4,0,1,1,0,0,40,0
22391,26,1,1,9,1,4,2,0,1,0,1579,20,0
22392,43,5,1,9,1,6,1,0,0,0,0,40,0
22393,62,4,1,9,2,4,0,0,1,0,0,35,0
22394,60,0,3,14,1,3,1,2,0,0,0,38,1
22395,67,2,1,9,2,5,0,0,1,0,0,20,0
22396,19,2,1,9,0,5,4,1,1,0,0,30,0
22397,48,2,12,6,1,6,1,0,0,0,0,65,1
22398,19,0,1,9,0,0,0,0,1,0,0,20,0
22399,19,2,5,10,0,4,0,0,1,0,0,30,0
22400,43,2,1,9,2,1,4,0,1,0,0,40,0
22401,31,2,9,16,1,3,2,0,1,0,0,90,0
22402,65,2,5,10,1,1,2,0,1,0,0,45,0
22403,32,2,1,9,0,9,0,0,1,0,0,40,0
22404,36,0,3,14,1,3,1,0,0,0,0,40,1
22405,41,2,1,9,1,9,1,0,0,0,0,40,0
22406,33,4,5,10,1,11,1,0,0,3908,0,40,0
22407,34,2,0,13,1,5,1,0,0,0,1977,50,1
22408,27,2,5,10,0,6,0,0,0,0,0,45,0
22409,75,5,2,7,0,1,0,0,0,0,0,50,0
22410,51,2,1,9,1,6,1,0,0,0,1887,40,1
22411,47,2,1,9,1,8,1,0,0,0,0,40,0
22412,31,2,5,10,0,3,0,0,0,0,0,40,0
22413,40,2,3,14,0,1,0,0,1,0,0,40,1
22414,48,2,1,9,2,5,0,0,1,0,0,30,0
22415,36,4,0,13,0,11,0,1,0,0,0,40,0
22416,18,2,1,9,0,4,3,0,0,0,0,20,0
22417,33,2,1,9,0,1,0,0,1,0,0,40,0
22418,34,2,3,14,1,5,1,0,0,0,0,40,0
22419,51,2,5,10,1,6,1,0,0,3103,0,48,1
22420,39,0,6,12,2,3,0,0,1,0,0,40,0
22421,20,2,1,9,0,4,3,0,0,0,0,35,0
22422,67,4,5,10,2,0,0,1,1,0,0,20,0
22423,42,2,7,11,0,0,0,0,1,0,0,60,0
22424,59,2,2,7,1,9,1,0,0,0,0,40,0
22425,31,4,1,9,0,11,0,1,0,0,0,40,0
22426,19,2,5,10,0,4,4,1,1,2036,0,30,0
22427,47,2,5,10,2,1,0,0,1,0,0,48,0
22428,68,2,8,4,1,4,1,0,0,0,0,30,0
22429,30,2,5,10,1,2,1,0,0,0,0,40,0
22430,34,2,1,9,0,2,0,0,0,0,0,60,0
22431,49,2,8,4,1,9,1,0,0,0,0,40,0
22432,38,2,5,10,1,6,1,0,0,0,0,40,1
22433,60,2,5,10,1,5,1,0,0,7298,0,40,1
22434,51,2,5,10,1,5,1,0,0,0,0,40,1
22435,24,2,0,13,0,0,0,0,0,0,0,40,0
22436,18,2,5,10,0,2,3,1,1,0,1602,35,0
22437,24,2,0,13,0,1,3,0,1,0,0,40,0
22438,21,2,11,3,1,4,1,0,0,0,0,40,0
22439,48,4,1,9,1,10,2,0,1,0,1848,40,1
22440,52,4,4,5,1,4,2,0,1,0,0,40,0
22441,48,2,1,9,2,2,0,0,0,0,0,40,0
22442,40,3,0,13,1,3,1,0,0,7688,0,66,1
22443,20,2,5,10,0,10,3,0,1,0,0,20,0
22444,31,2,1,9,2,5,4,0,1,0,0,25,0
22445,30,2,5,10,1,1,1,0,0,0,0,50,0
22446,30,2,1,9,0,6,4,0,0,0,0,40,0
22447,51,2,1,9,0,2,3,0,1,0,0,40,0
22448,29,2,7,11,2,1,0,0,1,0,0,40,0
22449,56,1,3,14,0,5,0,0,0,0,0,16,0
22450,46,2,0,13,4,10,4,0,1,0,0,40,0
22451,41,2,5,10,4,3,3,0,1,0,3900,40,0
22452,29,2,11,3,0,4,5,0,1,0,0,40,0
22453,48,1,1,9,1,1,1,2,0,0,0,30,0
22454,34,5,1,9,2,5,0,0,1,0,0,50,0
22455,42,1,7,11,1,1,1,0,0,0,0,50,0
22456,25,2,1,9,0,4,4,0,1,0,0,30,0
22457,47,2,2,7,2,4,4,1,1,0,0,40,0
22458,23,2,1,9,0,5,3,0,0,0,0,40,0
22459,43,4,7,11,1,7,1,0,0,0,0,22,0
22460,19,4,5,10,0,4,3,1,1,0,0,35,0
22461,22,2,1,9,0,2,3,0,0,0,0,40,0
22462,40,4,0,13,2,3,4,0,1,0,0,70,0
22463,41,1,7,11,1,6,1,0,0,0,0,40,0
22464,71,5,0,13,1,1,1,0,0,0,2392,60,1
22465,42,2,1,9,1,0,1,0,0,0,0,45,0
22466,31,0,0,13,0,0,0,0,0,0,0,47,0
22467,58,1,1,9,1,8,1,0,0,0,0,70,0
22468,36,2,2,7,6,4,4,1,1,0,0,12,0
22469,31,2,1,9,1,7,1,0,0,0,0,65,0
22470,41,2,1,9,0,0,0,0,1,0,0,40,0
22471,35,2,5,10,1,6,1,0,0,0,0,40,0
22472,28,2,0,13,0,3,3,0,1,0,0,15,0
22473,27,2,14,8,1,8,3,0,0,0,0,55,0
22474,17,2,2,7,0,2,3,0,0,0,0,40,0
22475,35,1,1,9,2,5,0,0,0,0,0,50,1
22476,45,1,5,10,1,4,2,0,1,0,0,99,0
22477,44,2,0,13,2,0,4,0,1,0,0,40,0
22478,27,2,7,11,0,4,0,2,1,0,0,40,0
22479,51,2,4,5,1,6,1,0,0,0,0,40,0
22480,49,2,1,9,6,4,0,0,1,0,0,45,0
22481,64,1,12,6,1,3,1,0,0,0,0,10,1
22482,54,1,8,4,2,7,0,0,0,0,0,45,0
22483,43,2,1,9,1,6,1,4,0,0,0,40,0
22484,32,2,1,9,2,6,4,0,0,0,0,35,0
22485,36,2,6,12,0,5,0,1,0,10520,0,43,1
22486,26,1,1,9,0,5,5,2,0,0,0,50,1
22487,37,2,0,13,1,1,1,0,0,0,0,50,1
22488,38,2,6,12,2,0,4,0,1,0,0,40,0
22489,26,2,14,8,1,6,1,0,0,0,0,40,0
22490,50,2,0,13,1,6,1,0,0,0,1887,50,1
22491,47,2,5,10,1,6,1,0,0,7298,0,40,1
